6.400267999879361	0
7.4779629999284225	1
8.550157999934527	2
9.681851999857827	3
10.710746999848197	4
11.720141999830958	5
12.838437000027625	6
13.87593200001902	7
35.1427269999931	8
36.11032300000261	9
37.00961799995639	10
37.89971399987735	11
38.81990899981247	12
39.74010499996439	13
40.63769999993383	14
41.53999599998315	15
42.46859099998801	16
43.3827869999277	17
64.46158399990054	18
65.60817799982033	19
66.62147299994103	20
67.76496699990275	21
68.79556199987746	22
69.70945799980655	23
70.61765299999934	24
71.52464899991173	25
72.43234399993526	26
73.47383899991655	27
94.56323599988536	28
95.65993000001072	29
96.98932399987825	30
97.97621899997466	31
98.88421499999822	32
99.79180999994242	33
100.6985059998442	34
101.7227009999715	35
102.64639599995462	36
103.71509099991272	37
124.75018800000726	38
126.00798199991914	39
127.0782760000202	40
128.07617099997515	41
129.1423659999964	42
130.38715999982742	43
131.41325499987033	44
132.53784899984566	45
133.86474300000373	46
155.27963799991085	47
156.2087329998576	48
157.12892900000952	49
158.08002399990073	50
159.24091800002316	51
160.2429139998094	52
161.53570699998454	53
162.71220099997663	54
163.76609600001757	55
185.17769099980796	56
186.10688699982347	57
187.03018199994403	58
187.9984769998373	59
188.92247299982046	60
190.2424659999724	61
191.6809589999957	62
192.76465399980225	63
193.73114899985922	64
214.90344499989078	65
215.85994099996242	66
216.81873599982282	67
217.74003099994843	68
218.7996259999636	69
219.73952199982705	70
220.66641699984757	71
221.74311200001284	72
222.71050699987427	73
223.7519020000036	74
244.75829899984092	75
245.88979299983293	76
247.16618699994797	77
248.12788199983515	78
249.0499779999027	79
249.97467299999698	80
250.89616899981593	81
251.8728640000063	82
252.95505899998716	83
254.0916529999322	84
275.11694999998326	85
276.22094399998787	86
277.1870399999443	87
278.3635339999364	88
279.32862900001965	89
280.28672400000687	90
281.3146189998861	91
282.23601499985307	92
283.35940900001333	93
304.61260499987475	94
305.63779999988583	95
306.55979599987404	96
307.4830909999946	97
308.40408699987165	98
309.3974819998948	99
