20.81518400063942	0
21.959094000521873	1
23.03460399980395	2
24.08401299999241	3
25.175523000143585	4
26.020830000561546	5
26.871238000239828	6
27.72714500042639	7
28.58495300006325	8
29.429960000015853	9
30.335467999975663	10
31.39887799989083	11
32.551387999774306	12
33.44319600000745	13
34.27000300052896	14
45.32420099985757	15
46.27650900056324	16
47.1754170002896	17
48.33562800013169	18
49.2716360004124	19
50.10594299983495	20
50.93085099997552	21
51.75705800047581	22
52.584564999961	23
53.41597300048306	24
54.24237999977777	25
55.19678800010297	26
56.02599600024405	27
56.86720300036541	28
57.694410999829415	29
58.52161800066824	30
59.48812600036035	31
60.45523500051786	32
61.41964400012512	33
62.28745099997468	34
63.12315900049725	35
63.946166000278026	36
74.97596400025941	37
75.80367100035801	38
76.68807900063257	39
77.65848700000788	40
78.59499599999253	41
79.42720299979555	42
80.26600999983202	43
81.36582000042836	44
82.27382800032501	45
83.17213600003015	46
84.00794400040468	47
85.20465400033572	48
86.67636700010917	49
87.74367700061703	50
88.73078499982512	51
89.69149400036258	52
90.63930200045434	53
91.58351099995343	54
92.69362000031833	55
93.5676280005282	56
94.48163600063708	57
95.60004600007233	58
96.62285500053258	59
97.53326300051413	60
98.70797399980802	61
99.6035819998724	62
100.45208900010039	63
101.30239699992671	64
102.16210399994452	65
103.01151200019376	66
103.85611899982905	67
114.82191600043734	68
115.76032500033762	69
116.58713199994963	70
117.41433899987896	71
118.2572470006562	72
119.0806539998448	73
119.90676100049313	74
120.7340689998091	75
121.55707600049936	76
122.39258299996436	77
123.32789199990657	78
124.15749899992079	79
125.13210799988883	80
125.99711500024569	81
126.85192299977643	82
127.88563200047065	83
128.93124099991837	84
129.90815000011935	85
130.98435900064942	86
131.90666799982864	87
132.8105760003382	88
133.6369830005424	89
134.55579099991155	90
135.40679900052055	91
136.2346060004711	92
137.06331299999874	93
137.90542100014136	94
138.87932899979205	95
139.74443700044503	96
140.5715440005224	97
141.40365200000815	98
142.22955900004308	99
